date,TXm
1971-11-01,7.683333333333334
1971-12-01,7.47741935483871
1972-01-01,4.035483870967742
1972-02-01,7.765517241379311
1972-03-01,11.996774193548386
1972-04-01,11.806666666666667
1972-05-01,16.3
1972-06-01,18.23
1972-07-01,22.048387096774192
1972-08-01,20.312903225806455
1972-09-01,16.68
1972-10-01,14.109677419354838
1972-11-01,8.21
1972-12-01,7.232258064516128
1973-01-01,5.1
1973-02-01,5.753571428571428
1973-03-01,10.05483870967742
1973-04-01,10.736666666666668
1973-05-01,17.480645161290322
1973-06-01,21.740000000000002
1973-07-01,21.725806451612904
1973-08-01,24.306451612903224
1973-09-01,20.166666666666668
1973-10-01,13.709677419354838
1973-11-01,8.8
1973-12-01,5.254838709677419
1974-01-01,8.345161290322581
1974-02-01,8.15
1974-03-01,9.574193548387097
1974-04-01,15.243333333333334
1974-05-01,16.81935483870968
1974-06-01,20.12
1974-07-01,19.919354838709676
1974-08-01,21.883870967741935
1974-09-01,17.176666666666666
1974-10-01,10.209677419354838
1974-11-01,9.443333333333333
1974-12-01,9.106451612903227
1975-01-01,8.883870967741935
1975-02-01,8.539285714285715
1975-03-01,7.412903225806452
1975-04-01,11.610000000000001
1975-05-01,16.280645161290323
1975-06-01,19.766666666666666
1975-07-01,23.148387096774194
1975-08-01,24.687096774193545
1975-09-01,19.526666666666664
1975-10-01,12.82258064516129
1975-11-01,8.09
1975-12-01,4.380645161290323
1976-01-01,6.187096774193549
1976-02-01,6.286206896551724
1976-03-01,8.074193548387097
1976-04-01,13.033333333333333
1976-05-01,19.593548387096774
1976-06-01,24.696666666666665
1976-07-01,25.596774193548388
1976-08-01,24.23548387096774
1976-09-01,19.043333333333333
1976-10-01,15.064516129032258
1976-11-01,8.726666666666667
1976-12-01,3.832258064516129
1977-01-01,5.006451612903225
1977-02-01,8.278571428571428
1977-03-01,11.016129032258064
1977-04-01,11.173333333333334
1977-05-01,16.60967741935484
1977-06-01,18.029999999999998
1977-07-01,21.048387096774192
1977-08-01,20.364516129032257
1977-09-01,17.87
1977-10-01,16.141935483870967
1977-11-01,9.076666666666666
1977-12-01,7.970967741935484
1978-01-01,4.783870967741936
1978-02-01,5.028571428571429
1978-03-01,10.116129032258065
1978-04-01,12.226666666666667
1978-05-01,16.82903225806452
1978-06-01,19.13
1978-07-01,20.174193548387095
1978-08-01,20.270967741935483
1978-09-01,17.80666666666667
1978-10-01,14.990322580645161
1978-11-01,9.176666666666668
1978-12-01,5.800000000000001
1979-01-01,0.167741935483871
1979-02-01,2.810714285714286
1979-03-01,8.070967741935483
1979-04-01,11.94
1979-05-01,16.825806451612905
1979-06-01,19.56
1979-07-01,20.738709677419354
1979-08-01,20.238709677419354
1979-09-01,18.986666666666668
1979-10-01,15.567741935483872
1979-11-01,8.72
1979-12-01,7.577419354838709
1980-01-01,2.829032258064516
1980-02-01,9.020689655172415
1980-03-01,8.287096774193548
1980-04-01,12.16
1980-05-01,16.825806451612905
1980-06-01,19.206666666666667
1980-07-01,19.241935483870968
1980-08-01,21.845161290322583
1980-09-01,20.220000000000002
1980-10-01,13.216129032258063
1980-11-01,7.1866666666666665
1980-12-01,5.396774193548388
1981-01-01,5.516129032258065
1981-02-01,4.807142857142857
1981-03-01,12.087096774193547
1981-04-01,12.726666666666667
1981-05-01,18.251612903225805
1981-06-01,18.676666666666666
1981-07-01,20.76774193548387
1981-08-01,21.206451612903226
1981-09-01,19.473333333333336
1981-10-01,12.235483870967743
1981-11-01,9.43
1981-12-01,3.0548387096774197
1982-01-01,4.758064516129032
1982-02-01,7.496428571428572
1982-03-01,9.538709677419355
1982-04-01,12.933333333333334
1982-05-01,18.096774193548388
1982-06-01,21.34
1982-07-01,23.425806451612903
1982-08-01,21.641935483870967
1982-09-01,21.546666666666667
1982-10-01,14.187096774193549
1982-11-01,10.213333333333333
1982-12-01,5.883870967741935
1983-01-01,8.064516129032258
1983-02-01,3.5321428571428575
1983-03-01,9.383870967741935
1983-04-01,13.016666666666667
1983-05-01,14.658064516129032
1983-06-01,21.276666666666664
1983-07-01,26.461290322580645
1983-08-01,23.70967741935484
1983-09-01,18.30666666666667
1983-10-01,14.493548387096775
1983-11-01,10.0
1983-12-01,6.432258064516129
1984-01-01,5.861290322580645
1984-02-01,5.413793103448276
1984-03-01,7.925806451612903
1984-04-01,13.17
1984-05-01,13.774193548387096
1984-06-01,18.446666666666665
1984-07-01,21.83225806451613
1984-08-01,23.383870967741935
1984-09-01,16.843333333333334
1984-10-01,14.548387096774194
1984-11-01,12.303333333333335
1984-12-01,6.699999999999999
1985-01-01,-0.04838709677419355
1985-02-01,3.482142857142857
1985-03-01,7.564516129032258
1985-04-01,13.103333333333333
1985-05-01,17.825806451612905
1985-06-01,18.723333333333336
1985-07-01,22.92258064516129
1985-08-01,21.051612903225806
1985-09-01,19.173333333333336
1985-10-01,14.438709677419356
1985-11-01,5.286666666666666
1985-12-01,7.812903225806451
1986-01-01,4.66774193548387
1986-02-01,-0.39642857142857146
1986-03-01,8.63225806451613
1986-04-01,10.393333333333334
1986-05-01,18.983870967741936
1986-06-01,22.203333333333333
1986-07-01,22.203225806451613
1986-08-01,20.83225806451613
1986-09-01,16.223333333333333
1986-10-01,15.935483870967742
1986-11-01,10.786666666666667
1986-12-01,7.290322580645161
1987-01-01,-0.6096774193548387
1987-02-01,4.6571428571428575
1987-03-01,6.5
1987-04-01,16.38
1987-05-01,14.619354838709677
1987-06-01,18.35
1987-07-01,21.69677419354839
1987-08-01,21.009677419354837
1987-09-01,19.59333333333333
1987-10-01,15.341935483870968
1987-11-01,8.17
1987-12-01,6.206451612903226
1988-01-01,8.32258064516129
1988-02-01,7.203448275862069
1988-03-01,8.44516129032258
1988-04-01,14.826666666666666
1988-05-01,18.9
1988-06-01,19.14333333333333
1988-07-01,20.26774193548387
1988-08-01,21.958064516129035
1988-09-01,17.61
1988-10-01,14.87741935483871
1988-11-01,8.72
1988-12-01,8.541935483870969
1989-01-01,6.719354838709678
1989-02-01,8.335714285714285
1989-03-01,13.009677419354839
1989-04-01,11.333333333333334
1989-05-01,21.270967741935483
1989-06-01,21.466666666666665
1989-07-01,24.23548387096774
1989-08-01,23.29032258064516
1989-09-01,20.196666666666665
1989-10-01,16.35483870967742
1989-11-01,9.74
1989-12-01,7.974193548387096
1990-01-01,7.225806451612903
1990-02-01,11.710714285714287
1990-03-01,12.696774193548388
1990-04-01,13.636666666666667
1990-05-01,20.661290322580644
1990-06-01,19.633333333333333
1990-07-01,23.01290322580645
1990-08-01,25.15806451612903
1990-09-01,17.486666666666668
1990-10-01,16.529032258064515
1990-11-01,8.933333333333334
1990-12-01,5.351612903225806
1991-01-01,5.909677419354838
1991-02-01,3.292857142857143
1991-03-01,13.248387096774193
1991-04-01,13.870000000000001
1991-05-01,15.148387096774192
1991-06-01,17.223333333333336
1991-07-01,23.425806451612903
1991-08-01,24.16774193548387
1991-09-01,20.81
1991-10-01,14.438709677419356
1991-11-01,8.443333333333333
1991-12-01,5.906451612903226
1992-01-01,4.800000000000001
1992-02-01,8.224137931034482
1992-03-01,10.493548387096775
1992-04-01,13.34
1992-05-01,20.751612903225805
1992-06-01,21.27
1992-07-01,23.187096774193545
1992-08-01,22.54516129032258
1992-09-01,18.65666666666667
1992-10-01,11.45483870967742
1992-11-01,10.610000000000001
1992-12-01,5.983870967741935
1993-01-01,8.432258064516128
1993-02-01,4.492857142857143
1993-03-01,11.05483870967742
1993-04-01,16.28666666666667
1993-05-01,19.358064516129033
1993-06-01,21.116666666666667
1993-07-01,21.14516129032258
1993-08-01,20.33225806451613
1993-09-01,17.12
1993-10-01,12.238709677419354
1993-11-01,5.463333333333334
1993-12-01,7.300000000000001
1994-01-01,7.04516129032258
1994-02-01,5.678571428571429
1994-03-01,11.096774193548388
1994-04-01,13.270000000000001
1994-05-01,17.05483870967742
1994-06-01,20.926666666666666
1994-07-01,26.748387096774195
1994-08-01,22.37741935483871
1994-09-01,17.30666666666667
1994-10-01,14.216129032258063
1994-11-01,12.813333333333333
1994-12-01,7.958064516129032
1995-01-01,6.651612903225806
1995-02-01,9.410714285714286
1995-03-01,9.641935483870967
1995-04-01,13.1
1995-05-01,18.34193548387097
1995-06-01,18.876666666666665
1995-07-01,25.85483870967742
1995-08-01,25.338709677419356
1995-09-01,17.98
1995-10-01,17.541935483870965
1995-11-01,10.196666666666665
1995-12-01,3.206451612903226
1996-01-01,4.754838709677419
1996-02-01,3.793103448275862
1996-03-01,7.670967741935484
1996-04-01,15.229999999999999
1996-05-01,14.600000000000001
1996-06-01,20.783333333333335
1996-07-01,21.629032258064516
1996-08-01,22.17096774193548
1996-09-01,16.786666666666665
1996-10-01,14.793548387096775
1996-11-01,7.760000000000001
1996-12-01,2.8580645161290326
1997-01-01,2.5258064516129033
1997-02-01,9.24642857142857
1997-03-01,12.306451612903226
1997-04-01,12.913333333333334
1997-05-01,18.02258064516129
1997-06-01,20.503333333333334
1997-07-01,21.925806451612903
1997-08-01,26.200000000000003
1997-09-01,19.726666666666667
1997-10-01,14.3
1997-11-01,9.823333333333332
1997-12-01,7.132258064516129
1998-01-01,6.996774193548387
1998-02-01,9.785714285714286
1998-03-01,10.94516129032258
1998-04-01,12.966666666666667
1998-05-01,19.835483870967742
1998-06-01,20.616666666666667
1998-07-01,20.574193548387097
1998-08-01,22.154838709677417
1998-09-01,18.9
1998-10-01,12.329032258064515
1998-11-01,6.663333333333333
1998-12-01,6.706451612903226
1999-01-01,7.706451612903226
1999-02-01,5.860714285714286
1999-03-01,11.329032258064515
1999-04-01,14.163333333333332
1999-05-01,19.293548387096774
1999-06-01,19.93
1999-07-01,24.151612903225807
1999-08-01,22.416129032258063
1999-09-01,21.673333333333336
1999-10-01,14.2
1999-11-01,8.526666666666667
1999-12-01,6.451612903225806
2000-01-01,6.067741935483871
2000-02-01,9.089655172413794
2000-03-01,10.251612903225807
2000-04-01,14.65
2000-05-01,19.093548387096774
2000-06-01,21.39333333333333
2000-07-01,18.9741935483871
2000-08-01,23.032258064516128
2000-09-01,19.89
2000-10-01,14.348387096774195
2000-11-01,10.09
2000-12-01,7.819354838709677
2001-01-01,5.890322580645161
2001-02-01,7.396428571428571
2001-03-01,9.516129032258064
2001-04-01,12.263333333333332
2001-05-01,19.661290322580644
2001-06-01,20.113333333333333
2001-07-01,23.174193548387095
2001-08-01,23.75483870967742
2001-09-01,16.34
2001-10-01,17.883870967741935
2001-11-01,9.233333333333333
2001-12-01,4.858064516129032
2002-01-01,7.054838709677419
2002-02-01,9.789285714285715
2002-03-01,11.635483870967741
2002-04-01,14.426666666666668
2002-05-01,17.783870967741933
2002-06-01,21.41
2002-07-01,22.019354838709678
2002-08-01,22.29032258064516
2002-09-01,18.65
2002-10-01,13.82258064516129
2002-11-01,11.186666666666667
2002-12-01,6.422580645161291
2003-01-01,4.619354838709677
2003-02-01,6.542857142857143
2003-03-01,13.170967741935485
2003-04-01,15.243333333333334
2003-05-01,18.13225806451613
2003-06-01,23.846666666666668
2003-07-01,24.27741935483871
2003-08-01,25.325806451612905
2003-09-01,20.583333333333332
2003-10-01,11.529032258064515
2003-11-01,11.033333333333333
2003-12-01,7.241935483870968
2004-01-01,5.358064516129032
2004-02-01,7.558620689655172
2004-03-01,10.403225806451612
2004-04-01,15.203333333333335
2004-05-01,17.06451612903226
2004-06-01,20.68
2004-07-01,21.861290322580647
2004-08-01,23.080645161290324
2004-09-01,19.953333333333333
2004-10-01,15.206451612903225
2004-11-01,9.153333333333334
2004-12-01,5.116129032258065
2005-01-01,7.190322580645161
2005-02-01,4.928571428571429
2005-03-01,10.619354838709677
2005-04-01,14.696666666666665
2005-05-01,18.016129032258064
2005-06-01,23.216666666666665
2005-07-01,22.98709677419355
2005-08-01,21.406451612903226
2005-09-01,21.186666666666667
2005-10-01,18.0258064516129
2005-11-01,8.95
2005-12-01,5.738709677419355
2006-01-01,4.52258064516129
2006-02-01,4.828571428571428
2006-03-01,8.438709677419354
2006-04-01,13.983333333333333
2006-05-01,18.774193548387096
2006-06-01,22.040000000000003
2006-07-01,28.583870967741937
2006-08-01,20.20967741935484
2006-09-01,23.36
2006-10-01,18.006451612903227
2006-11-01,12.383333333333333
2006-12-01,8.05483870967742
2007-01-01,9.30967741935484
2007-02-01,9.635714285714286
2007-03-01,12.138709677419355
2007-04-01,20.53666666666667
2007-05-01,18.980645161290322
2007-06-01,21.853333333333335
2007-07-01,21.66774193548387
2007-08-01,21.296774193548387
2007-09-01,18.243333333333332
2007-10-01,14.04516129032258
2007-11-01,9.270000000000001
2007-12-01,6.809677419354839
2008-01-01,8.574193548387097
2008-02-01,10.317241379310344
2008-03-01,9.44516129032258
2008-04-01,13.893333333333334
2008-05-01,21.338709677419356
2008-06-01,20.69
2008-07-01,22.40967741935484
2008-08-01,21.729032258064517
2008-09-01,18.243333333333332
2008-10-01,14.332258064516129
2008-11-01,9.446666666666665
2008-12-01,5.129032258064516
2009-01-01,3.674193548387097
2009-02-01,6.314285714285715
2009-03-01,10.887096774193548
2009-04-01,17.493333333333332
2009-05-01,19.206451612903226
2009-06-01,21.293333333333333
2009-07-01,23.603225806451615
2009-08-01,24.883870967741935
2009-09-01,20.466666666666665
2009-10-01,15.135483870967741
2009-11-01,12.123333333333333
2009-12-01,5.419354838709677
2010-01-01,2.2451612903225806
2010-02-01,5.182142857142857
2010-03-01,10.580645161290322
2010-04-01,15.71
2010-05-01,15.46774193548387
2010-06-01,22.353333333333335
2010-07-01,25.77741935483871
2010-08-01,21.45483870967742
2010-09-01,18.596666666666668
2010-10-01,14.693548387096774
2010-11-01,8.223333333333333
2010-12-01,1.2322580645161292
2011-01-01,6.580645161290323
2011-02-01,8.035714285714286
2011-03-01,12.464516129032257
2011-04-01,19.64333333333333
2011-05-01,20.0
2011-06-01,21.67
2011-07-01,20.096774193548388
2011-08-01,21.896774193548385
2011-09-01,21.209999999999997
2011-10-01,16.519354838709678
2011-11-01,12.656666666666666
2011-12-01,8.609677419354838
2012-01-01,7.787096774193548
2012-02-01,3.531034482758621
2012-03-01,13.296774193548387
2012-04-01,12.563333333333333
2012-05-01,19.206451612903226
2012-06-01,19.543333333333333
2012-07-01,21.81935483870968
2012-08-01,24.261290322580646
2012-09-01,19.473333333333336
2012-10-01,14.983870967741936
2012-11-01,9.67
2012-12-01,7.245161290322581
2013-01-01,3.9451612903225803
2013-02-01,3.6785714285714284
2013-03-01,6.254838709677419
2013-04-01,13.270000000000001
2013-05-01,15.009677419354839
2013-06-01,20.029999999999998
2013-07-01,24.916129032258063
2013-08-01,23.31935483870968
2013-09-01,18.970000000000002
2013-10-01,16.3
2013-11-01,8.7
2013-12-01,8.719354838709679
2014-01-01,8.509677419354839
2014-02-01,9.492857142857144
2014-03-01,14.180645161290323
2014-04-01,16.883333333333333
2014-05-01,17.74516129032258
2014-06-01,20.983333333333334
2014-07-01,23.42258064516129
2014-08-01,20.103225806451615
2014-09-01,20.703333333333333
2014-10-01,16.967741935483872
2014-11-01,11.596666666666666
2014-12-01,6.412903225806452
2015-01-01,5.854838709677419
2015-02-01,6.346428571428571
2015-03-01,10.303225806451612
2015-04-01,15.146666666666667
2015-05-01,17.44516129032258
2015-06-01,21.233333333333334
2015-07-01,23.409677419354836
2015-08-01,24.55483870967742
2015-09-01,17.646666666666665
2015-10-01,13.83548387096774
2015-11-01,12.956666666666667
2015-12-01,11.670967741935485
2016-01-01,7.193548387096774
2016-02-01,7.203448275862069
2016-03-01,8.974193548387097
2016-04-01,12.596666666666666
2016-05-01,18.61935483870968
2016-06-01,19.946666666666665
2016-07-01,22.61935483870968
2016-08-01,22.793548387096774
2016-09-01,22.4
2016-10-01,13.432258064516128
2016-11-01,8.623333333333333
2016-12-01,7.512903225806451
2017-01-01,3.661290322580645
2017-02-01,8.660714285714286
2017-03-01,13.712903225806452
2017-04-01,13.370000000000001
2017-05-01,20.46451612903226
2017-06-01,23.84
2017-07-01,23.07741935483871
2017-08-01,22.580645161290324
2017-09-01,18.433333333333334
2017-10-01,16.55806451612903
2017-11-01,9.413333333333332
2017-12-01,6.193548387096774
2018-01-01,8.129032258064516
2018-02-01,4.314285714285714
2018-03-01,8.961290322580645
2018-04-01,17.69333333333333
2018-05-01,21.796774193548387
2018-06-01,22.566666666666666
2018-07-01,27.361290322580647
2018-08-01,24.154838709677417
2018-09-01,20.526666666666664
2018-10-01,16.98709677419355
2018-11-01,10.576666666666666
2018-12-01,8.116129032258064
2019-01-01,4.935483870967742
2019-02-01,11.475
2019-03-01,11.932258064516128
2019-04-01,15.853333333333333
2019-05-01,16.26451612903226
2019-06-01,23.623333333333335
2019-07-01,24.241935483870968
2019-08-01,24.16774193548387
2019-09-01,19.75
2019-10-01,15.26774193548387
2019-11-01,9.416666666666666
2019-12-01,8.380645161290323
2020-01-01,8.238709677419354
2020-02-01,9.879310344827585
2020-03-01,10.90967741935484
2020-04-01,18.346666666666668
2020-05-01,19.519354838709678
2020-06-01,22.073333333333334
2020-07-01,22.396774193548385
2020-08-01,26.10967741935484
2020-09-01,21.45
2020-10-01,14.325806451612904
2020-11-01,12.453333333333335
2020-12-01,7.65483870967742
2021-01-01,5.02258064516129
2021-02-01,8.664285714285715
2021-03-01,11.19032258064516
2021-04-01,11.806666666666667
2021-05-01,15.94516129032258
2021-06-01,22.86
2021-07-01,21.845161290322583
2021-08-01,20.687096774193545
2021-09-01,21.18
2021-10-01,15.332258064516129
2021-11-01,9.153333333333334
2021-12-01,7.645161290322581
2022-01-01,6.541935483870968
2022-02-01,9.785714285714286
2022-03-01,13.716129032258063
2022-04-01,14.54
2022-05-01,20.251612903225805
2022-06-01,22.513333333333332
2022-07-01,24.6
2022-08-01,26.799999999999997
2022-09-01,19.563333333333333
2022-10-01,18.638709677419353
2022-11-01,11.813333333333333
2022-12-01,6.632258064516129
